filename,filepath,algorithm,original_size,compressed_size,compression_ratio,compression_time,speed_mbps,num_chunks
paper5,data\academic_corpora\calgary\paper5,brotli,11954,4073,2.934937392585318,0.01251077651977539,0.9112322292945078,
paper6,data\academic_corpora\calgary\paper6,gzip,38105,13292,2.866761962082456,0.0010106563568115234,35.95659353621137,
paper6,data\academic_corpora\calgary\paper6,bzip2,38105,12292,3.0999837292548,0.003557443618774414,10.215133033978956,
paper6,data\academic_corpora\calgary\paper6,lzma,38105,12504,3.0474248240563018,0.020287275314331055,1.7912587700226816,
paper6,data\academic_corpora\calgary\paper6,zstd,38105,12728,2.9937932118164676,0.011333465576171875,3.2064119824974755,
paper6,data\academic_corpora\calgary\paper6,brotli,38105,11135,3.4220925011225862,0.041814327239990234,0.8690743633896295,
pic,data\academic_corpora\calgary\pic,gzip,513216,52233,9.825512606972604,0.06669998168945312,7.33794681155276,
pic,data\academic_corpora\calgary\pic,bzip2,513216,49759,10.314033642155188,0.008997678756713867,54.39635390444898,
pic,data\academic_corpora\calgary\pic,lzma,513216,41992,12.22175652505239,0.08067131042480469,6.0671001300390115,
pic,data\academic_corpora\calgary\pic,zstd,513216,43640,11.760219981668195,0.2370152473449707,2.0650187000686038,
pic,data\academic_corpora\calgary\pic,brotli,513216,40939,12.536114707247368,0.7659821510314941,0.6389717009850091,
progc,data\academic_corpora\calgary\progc,gzip,39611,13342,2.9688952181082295,0.0020051002502441406,18.839952437574315,
progc,data\academic_corpora\calgary\progc,bzip2,39611,12544,3.157764668367347,0.0026273727416992188,14.377858439201452,
progc,data\academic_corpora\calgary\progc,lzma,39611,12560,3.1537420382165604,0.016103744506835938,2.3457894113466775,
progc,data\academic_corpora\calgary\progc,zstd,39611,12790,3.0970289288506647,0.0106048583984375,3.5621402877697843,
progc,data\academic_corpora\calgary\progc,brotli,39611,11619,3.409157414579568,0.03988456726074219,0.9471330878485008,
progl,data\academic_corpora\calgary\progl,gzip,71646,16158,4.434088377274415,0.004765748977661133,14.337085396968332,
progl,data\academic_corpora\calgary\progl,bzip2,71646,15579,4.598883111881379,0.0046880245208740234,14.57478512943091,
progl,data\academic_corpora\calgary\progl,lzma,71646,14984,4.781500266951415,0.021017074584960938,3.2510209637898178,
progl,data\academic_corpora\calgary\progl,zstd,71646,15153,4.72817263908137,0.029487133026123047,2.317178479600252,
progl,data\academic_corpora\calgary\progl,brotli,71646,14003,5.116475041062629,0.07365703582763672,0.9276364342590794,
progp,data\academic_corpora\calgary\progp,gzip,49379,11180,4.416726296958855,0.004009246826171875,11.745718363463368,
progp,data\academic_corpora\calgary\progp,bzip2,49379,10710,4.610550887021475,0.003004312515258789,15.674628997698596,
progp,data\academic_corpora\calgary\progp,lzma,49379,10352,4.769996136012365,0.01721668243408203,2.73522406248269,
progp,data\academic_corpora\calgary\progp,zstd,49379,10450,4.725263157894737,0.019155263900756836,2.4584095689730283,
progp,data\academic_corpora\calgary\progp,brotli,49379,9880,4.997874493927125,0.049547672271728516,0.9504277781520368,
