filename,filepath,ensemble_ratio,baseline_ratio,improvement_pct
KEYS,data\academic_corpora\required_corpus\KEYS,1.7765833765583359,1.7467466235227913,1.7081328587526108
launch-build.xml,data\academic_corpora\required_corpus\launch-build.xml,2.8726415094339623,1.8952282157676348,51.572327044025165
length.html,data\academic_corpora\required_corpus\length.html,3.614733276883997,2.5904126213592233,39.542760372565624
libraries.properties,data\academic_corpora\required_corpus\libraries.properties,2.8042650418888044,2.1658823529411766,29.474485910129477
LICENSE,data\academic_corpora\required_corpus\LICENSE,3.7166230366492146,2.924304840370752,27.094240837696326
LICENSE.hamcrest.txt,data\academic_corpora\required_corpus\LICENSE.hamcrest.txt,2.5450310559006213,1.721638655462185,47.82608695652174
LICENSE.junit.html,data\academic_corpora\required_corpus\LICENSE.junit.html,4.1513247746517346,3.2502138579982893,27.7246653919694
LICENSE.junit4.html,data\academic_corpora\required_corpus\LICENSE.junit4.html,3.6503900606761053,2.795132743362832,30.598093036694596
link.html,data\academic_corpora\required_corpus\link.html,5.8057598039215685,4.6813241106719365,24.01960784313726
listeners.html,data\academic_corpora\required_corpus\listeners.html,4.198119900673998,3.5117210682492583,19.54593827598438
loadfile.html,data\academic_corpora\required_corpus\loadfile.html,3.307949790794979,2.3036130536130535,43.59832635983265
loadproperties.html,data\academic_corpora\required_corpus\loadproperties.html,3.585548172757475,2.5098837209302327,42.857142857142854
loadresource.html,data\academic_corpora\required_corpus\loadresource.html,2.9476923076923076,1.9793388429752066,48.92307692307693
local.html,data\academic_corpora\required_corpus\local.html,3.778730703259005,2.786256323777403,35.62035448827902
log.xsl,data\academic_corpora\required_corpus\log.xsl,3.828193832599119,2.9021946564885495,31.90685966016364
macrodef.html,data\academic_corpora\required_corpus\macrodef.html,4.78150912106136,3.813822751322751,25.373134328358216
mail.html,data\academic_corpora\required_corpus\mail.html,4.103237410071943,3.248006833712984,26.330935251798564
makeurl.html,data\academic_corpora\required_corpus\makeurl.html,3.0153688524590163,2.060924369747899,46.31147540983608
manifest.html,data\academic_corpora\required_corpus\manifest.html,3.677365799667958,2.6968344155844157,36.35860542335362
manifestclasspath.html,data\academic_corpora\required_corpus\manifestclasspath.html,3.0940111420612815,2.2082504970178927,40.111420612813376
mapper.html,data\academic_corpora\required_corpus\mapper.html,5.769291183978009,4.82004593175853,19.693697231494202
maudit-frames.xsl,data\academic_corpora\required_corpus\maudit-frames.xsl,5.282447282447283,4.316990291262136,22.364122364122373
mimemail.html,data\academic_corpora\required_corpus\mimemail.html,3.2688524590163937,2.291954022988506,42.622950819672134
mkdir.html,data\academic_corpora\required_corpus\mkdir.html,2.6950819672131145,1.748936170212766,54.0983606557377
mmetrics-frames.xsl,data\academic_corpora\required_corpus\mmetrics-frames.xsl,5.223485373630944,4.470455624110109,16.844586163870797
move.html,data\academic_corpora\required_corpus\move.html,3.856088560885609,2.999043367346939,28.57728577285772
multirootfileset.html,data\academic_corpora\required_corpus\multirootfileset.html,3.6587403598971724,2.7161259541984735,34.70437017994858
mvnw,data\academic_corpora\required_corpus\mvnw,3.6486748545572074,3.087800875273523,18.16418875242404
mvnw.cmd,data\academic_corpora\required_corpus\mvnw.cmd,3.306184668989547,2.669127988748242,23.86759581881532
namespace.html,data\academic_corpora\required_corpus\namespace.html,3.8314296967309964,2.9478787878787878,29.972430090586847
native2ascii.html,data\academic_corpora\required_corpus\native2ascii.html,3.8869179600886916,3.0017123287671232,29.490022172948997
netrexxc.html,data\academic_corpora\required_corpus\netrexxc.html,4.123272319760926,3.212456344586729,28.352633545013063
nice.html,data\academic_corpora\required_corpus\nice.html,3.159712230215827,2.0036496350364965,57.697841726618684
NOTICE,data\academic_corpora\required_corpus\NOTICE,2.110344827586207,1.125,87.58620689655174
overview.html,data\academic_corpora\required_corpus\overview.html,2.0140845070422535,1.153225806451613,74.64788732394365
pack.html,data\academic_corpora\required_corpus\pack.html,2.9732620320855614,1.9971264367816093,48.877005347593574
parallel.html,data\academic_corpora\required_corpus\parallel.html,3.4257322175732217,2.652537796976242,29.149232914923278
patch.html,data\academic_corpora\required_corpus\patch.html,3.1457925636007826,2.16644204851752,45.20547945205479
patch.xml,data\academic_corpora\required_corpus\patch.xml,3.055821371610845,2.1101321585903086,44.81658692185006
pathconvert.html,data\academic_corpora\required_corpus\pathconvert.html,3.614610673665792,2.818212824010914,28.25896762904637
patternset.html,data\academic_corpora\required_corpus\patternset.html,4.13102328099621,3.1219312602291325,32.32268543584191
permissions.html,data\academic_corpora\required_corpus\permissions.html,4.894270525694035,3.6663716814159293,33.49084465445954
platform.html,data\academic_corpora\required_corpus\platform.html,2.8486901535682025,2.136517615176152,33.33333333333334
pom.xml,data\academic_corpora\required_corpus\pom.xml,4.400896649362907,3.8187960687960687,15.243039169419536
presetdef.html,data\academic_corpora\required_corpus\presetdef.html,3.5091383812010446,2.6198830409356724,33.94255874673631
printFailingTests.xsl,data\academic_corpora\required_corpus\printFailingTests.xsl,2.5243243243243243,1.7622641509433963,43.24324324324324
projecthelper.html,data\academic_corpora\required_corpus\projecthelper.html,2.8799392097264436,1.7611524163568772,63.525835866261396
properties.html,data\academic_corpora\required_corpus\properties.html,3.718417352882105,3.087725150100067,20.4257883109058
property.html,data\academic_corpora\required_corpus\property.html,3.7744651797906235,3.0965272591486186,21.893491124260343
propertyfile.html,data\academic_corpora\required_corpus\propertyfile.html,3.8944854537559705,2.9936582109479306,30.091185410334347
propertyhelper.html,data\academic_corpora\required_corpus\propertyhelper.html,3.6019417475728157,2.434964200477327,47.92586054721977
propertyset.html,data\academic_corpora\required_corpus\propertyset.html,3.7097301717089124,2.595537757437071,42.92722812755518
proxy.html,data\academic_corpora\required_corpus\proxy.html,3.278092399403875,2.613593155893536,25.424739195231
pvcstask.html,data\academic_corpora\required_corpus\pvcstask.html,3.9379194630872485,3.024484536082474,30.201342281879207
README,data\academic_corpora\required_corpus\README,1.755813953488372,0.7704081632653061,127.90697674418605
README.md,data\academic_corpora\required_corpus\README.md,2.379120879120879,1.7459677419354838,36.26373626373628
recorder.html,data\academic_corpora\required_corpus\recorder.html,3.442521631644005,2.5644567219152856,34.23980222496908
redirector.html,data\academic_corpora\required_corpus\redirector.html,4.2111903455842015,3.1005654281098547,35.82007679648929
regexp.html,data\academic_corpora\required_corpus\regexp.html,3.2743484224965704,2.3401960784313727,39.917695473251015
release.sh,data\academic_corpora\required_corpus\release.sh,2.537037037037037,1.8348214285714286,38.271604938271615
ReleaseInstructions,data\academic_corpora\required_corpus\ReleaseInstructions,3.297092013888889,2.7948859455481974,17.968749999999993
remacc.gif,data\academic_corpora\required_corpus\remacc.gif,0.9996342021033379,0.9944505094614265,0.5212620027434748
rename.html,data\academic_corpora\required_corpus\rename.html,2.861344537815126,1.8572727272727272,54.06162464985995
renameextensions.html,data\academic_corpora\required_corpus\renameextensions.html,3.349600709849157,2.3892405063291138,40.19520851818989
replace.html,data\academic_corpora\required_corpus\replace.html,4.148404993065188,3.186434659090909,30.18955154877486
replaceregexp.html,data\academic_corpora\required_corpus\replaceregexp.html,3.5690854870775346,2.6955705705705704,32.40556660039762
RequiredHeader.txt,data\academic_corpora\required_corpus\RequiredHeader.txt,2.463855421686747,1.4607142857142856,68.67469879518073
resourcecount.html,data\academic_corpora\required_corpus\resourcecount.html,3.275830258302583,2.305844155844156,42.06642066420664
resources.html,data\academic_corpora\required_corpus\resources.html,5.812171970965941,5.084798749511528,14.304857621440542
retry.html,data\academic_corpora\required_corpus\retry.html,2.778933680104031,1.7988215488215489,54.486345903771124
rexec.html,data\academic_corpora\required_corpus\rexec.html,3.3440860215053765,2.3451276102088165,42.59718775847809
rmic.html,data\academic_corpora\required_corpus\rmic.html,3.946547240681884,3.2214622641509436,22.507945680439175
rpm.html,data\academic_corpora\required_corpus\rpm.html,3.3091993185689947,2.3015402843601898,43.78194207836455
running.html,data\academic_corpora\required_corpus\running.html,3.7504424778761063,3.2315904139433553,16.05562579013906
runninglist.html,data\academic_corpora\required_corpus\runninglist.html,3.282722513089005,1.9841772151898733,65.44502617801048
schemavalidate.html,data\academic_corpora\required_corpus\schemavalidate.html,4.005283381364073,3.0885185185185184,29.68299711815563
scp.html,data\academic_corpora\required_corpus\scp.html,4.372887085868831,3.454861111111111,26.57200811359027
script.html,data\academic_corpora\required_corpus\script.html,3.367403314917127,2.778225806451613,21.20696982575435
scriptdef.html,data\academic_corpora\required_corpus\scriptdef.html,3.7644444444444445,3.034288638689867,24.063492063492067
SECURITY.md,data\academic_corpora\required_corpus\SECURITY.md,1.2181818181818183,0.5234375,132.72727272727275
selectors-program.html,data\academic_corpora\required_corpus\selectors-program.html,3.8450016281341584,3.049586776859504,26.082709215239348
selectors.html,data\academic_corpora\required_corpus\selectors.html,5.837864557587741,5.132997218358832,13.732081067721202
sequential.html,data\academic_corpora\required_corpus\sequential.html,2.6867816091954024,1.7641509433962264,52.29885057471265
serverdeploy.html,data\academic_corpora\required_corpus\serverdeploy.html,4.52555910543131,3.604325699745547,25.559105431309913
setpermissions.html,data\academic_corpora\required_corpus\setpermissions.html,3.220484753713839,2.2934298440979957,40.422204847537124
setproxy.html,data\academic_corpora\required_corpus\setproxy.html,3.3274418604651164,2.3409685863874348,42.13953488372092
signit.xml,data\academic_corpora\required_corpus\signit.xml,3.1216216216216215,2.2126436781609193,41.08108108108109
signjar.html,data\academic_corpora\required_corpus\signjar.html,3.961450381679389,3.1299758745476476,26.564885496183205
sleep.html,data\academic_corpora\required_corpus\sleep.html,3.175199089874858,2.0828358208955224,52.44596131968146
snapcraft.yaml,data\academic_corpora\required_corpus\snapcraft.yaml,2.535491905354919,1.7023411371237458,48.94146948941469
sonar-project.properties,data\academic_corpora\required_corpus\sonar-project.properties,2.0,1.2540983606557377,59.477124183006545
sonarqube.xml,data\academic_corpora\required_corpus\sonarqube.xml,2.8616504854368934,2.135869565217391,33.98058252427186
sos.html,data\academic_corpora\required_corpus\sos.html,6.73394495412844,5.14726507713885,30.825688073394495
sound.html,data\academic_corpora\required_corpus\sound.html,3.3191489361702127,2.3045454545454547,44.026186579378056
splash.html,data\academic_corpora\required_corpus\splash.html,3.3360716952949963,2.4224511930585684,37.71471247199402
sql.html,data\academic_corpora\required_corpus\sql.html,4.5102813852813854,3.684792219274978,22.4025974025974
sshexec.html,data\academic_corpora\required_corpus\sshexec.html,4.39344262295082,3.410909090909091,28.8056206088993
sshsession.html,data\academic_corpora\required_corpus\sshsession.html,4.273414531709366,3.3470394736842106,27.677446451070985
STATUS,data\academic_corpora\required_corpus\STATUS,2.4133333333333336,1.5784883720930232,52.88888888888891
style.css,data\academic_corpora\required_corpus\style.css,3.6876513317191284,2.8343672456575684,30.104923325262305
style.html,data\academic_corpora\required_corpus\style.html,4.379401408450704,3.7439795304033714,16.97183098591549
subant.html,data\academic_corpora\required_corpus\subant.html,3.9549120234604107,3.165786384976526,24.926686217008793
symlink.html,data\academic_corpora\required_corpus\symlink.html,3.3052763819095476,2.353309481216458,40.45226130653265
sync.html,data\academic_corpora\required_corpus\sync.html,3.63825634352635,2.6577946768060836,36.89004554326611
sysclasspath.html,data\academic_corpora\required_corpus\sysclasspath.html,3.0599520383693046,2.0,52.99760191846523
tagdiff.xsl,data\academic_corpora\required_corpus\tagdiff.xsl,4.125414731254147,3.13989898989899,31.386861313868604
tar.html,data\academic_corpora\required_corpus\tar.html,3.7969676994067236,3.0062630480167014,26.30191166776532
tarfileset.html,data\academic_corpora\required_corpus\tarfileset.html,3.5020845741512807,2.5654450261780104,36.509827278141756
targets.html,data\academic_corpora\required_corpus\targets.html,3.6855112758727215,2.952970297029703,24.806919987642868
taskdef.html,data\academic_corpora\required_corpus\taskdef.html,2.761006289308176,1.694980694980695,62.8930817610063
tasklist.html,data\academic_corpora\required_corpus\tasklist.html,5.2422815279958135,4.3181034482758625,21.402407116692814
tasksoverview.html,data\academic_corpora\required_corpus\tasksoverview.html,5.233212887684433,4.474639546858908,16.952725082806392
telnet.html,data\academic_corpora\required_corpus\telnet.html,3.4948849104859336,2.549440298507463,37.084398976982094
tempfile.html,data\academic_corpora\required_corpus\tempfile.html,3.4126611957796014,2.2600931677018634,50.99648300117233
test-compatibility.sh,data\academic_corpora\required_corpus\test-compatibility.sh,2.5198587819947043,1.8587239583333333,35.56928508384819
toc.html,data\academic_corpora\required_corpus\toc.html,3.3636363636363638,2.0597165991902835,63.30578512396694
toolmenu.gif,data\academic_corpora\required_corpus\toolmenu.gif,1.0057244261262808,0.9993742889647327,0.635411300017163
touch.html,data\academic_corpora\required_corpus\touch.html,3.4573848597141343,2.5631868131868134,34.886183165696124
translate.html,data\academic_corpora\required_corpus\translate.html,3.7752808988764044,2.7782101167315174,35.88896232650364
truncate.html,data\academic_corpora\required_corpus\truncate.html,3.2616387337057726,2.2805989583333335,43.0167597765363
tstamp.html,data\academic_corpora\required_corpus\tstamp.html,3.421666666666667,2.5748327759197323,32.88888888888891
tutorial-HelloWorldWithAnt.html,data\academic_corpora\required_corpus\tutorial-HelloWorldWithAnt.html,3.728211009174312,3.1299743260590502,19.113149847094792
tutorial-tasks-filesets-properties.html,data\academic_corpora\required_corpus\tutorial-tasks-filesets-properties.html,3.95526242966516,3.5089198036006546,12.7202287611844
tutorial-writing-tasks.html,data\academic_corpora\required_corpus\tutorial-writing-tasks.html,4.290733421168204,3.734709480122324,14.888010540184451
tutorials.html,data\academic_corpora\required_corpus\tutorials.html,2.697478991596639,1.7221030042918455,56.638655462184886
typedef.html,data\academic_corpora\required_corpus\typedef.html,3.607948032097822,2.793491124260355,29.155521589606437
unpack.html,data\academic_corpora\required_corpus\unpack.html,3.2543581616481774,2.3388382687927107,39.14421553090332
untar.html,data\academic_corpora\required_corpus\untar.html,2.627684964200477,1.4719251336898396,78.52028639618138
unzip.html,data\academic_corpora\required_corpus\unzip.html,3.746298519407763,2.9183291770573567,28.371348539415752
upload.xml,data\academic_corpora\required_corpus\upload.xml,2.546572934973638,1.646590909090909,54.6572934973638
uptodate.html,data\academic_corpora\required_corpus\uptodate.html,3.7033140452393476,2.825040128410915,31.08890057864282
using.html,data\academic_corpora\required_corpus\using.html,3.844205802211893,3.211569362613819,19.69866965859914
usinglist.html,data\academic_corpora\required_corpus\usinglist.html,3.504118616144975,2.1704081632653063,61.44975288303128
verifyjar.html,data\academic_corpora\required_corpus\verifyjar.html,3.586013986013986,2.6004056795131847,37.90209790209789
vss.html,data\academic_corpora\required_corpus\vss.html,6.4631466094880725,5.2928007023705,22.112034307156257
waitfor.html,data\academic_corpora\required_corpus\waitfor.html,3.6387771520514884,2.5875286041189933,40.6275140788415
war.html,data\academic_corpora\required_corpus\war.html,3.843142406726222,3.1015691263782865,23.90961639516554
WHAT-IS-THIS-P,data\academic_corpora\required_corpus\WHAT-IS-THIS-P,1.7218543046357615,0.9848484848484849,74.8344370860927
WHATSNEW,data\academic_corpora\required_corpus\WHATSNEW,3.465115981032936,3.5768732140967296,-3.124439318210937
whichresource.html,data\academic_corpora\required_corpus\whichresource.html,3.345029239766082,2.337874659400545,43.07992202729044
wljspc.html,data\academic_corpora\required_corpus\wljspc.html,2.9624125874125875,2.051452784503632,44.4055944055944
xmlcatalog.html,data\academic_corpora\required_corpus\xmlcatalog.html,3.5601108033240996,2.845881310894597,25.09695290858725
xmlproperty.html,data\academic_corpora\required_corpus\xmlproperty.html,4.480684596577017,3.4655824508320725,29.290953545232277
xmlvalidate.html,data\academic_corpora\required_corpus\xmlvalidate.html,3.940265486725664,3.1006267409470754,27.079646017699115
zip.html,data\academic_corpora\required_corpus\zip.html,4.028980990962917,3.4149498151082938,17.980679339358055
zipfileset.html,data\academic_corpora\required_corpus\zipfileset.html,3.4254522769806615,2.500455373406193,36.99313786650031
